TL=1.74_PF=1_PL=0.7	D	0.522	0	0	1.218	0	6562	358	98	5906	5906	30	15	18622	18622	18622	18622	18622	8000	8000
TL=1.74_PF=0.325_PL=0.7	D	0.17	0.352	0	0.396	0.822	6562	358	98	5906	5906	30	15	18622	18622	18622	18622	18622	8000	8000
TL=1.74_PF=0.325_PL=0.9	D	0.057	0.117	0	0.509	1.057	6562	358	98	5906	5906	30	15	18622	18622	18622	18622	18622	8000	8000
TL=1.74_PF=0.775_PL=0.7	D	0.405	0.117	0	0.944	0.274	6562	358	98	5906	5906	30	15	18622	18622	18622	18622	18622	8000	8000
TL=1.74_PF=0.55_PL=0.7	D	0.287	0.235	0	0.67	0.548	6562	358	98	5906	5906	30	15	18622	18622	18622	18622	18622	8000	8000
TL=1.74_PF=0.1_PL=0.9	D	0.017	0.157	0	0.157	1.409	6562	358	98	5906	5906	30	15	18622	18622	18622	18622	18622	8000	8000
TL=1.74_PF=0.55_PL=0.9	D	0.096	0.078	0	0.861	0.705	6562	358	98	5906	5906	30	15	18622	18622	18622	18622	18622	8000	8000
TL=2.24_PF=0.1_PL=0.1	D	0.202	1.814	0	0.022	0.202	6562	358	98	5906	5906	30	15	18622	18622	18622	18622	18622	8000	8000
TL=1.74_PF=1_PL=0.9	D	0.174	0	0	1.566	0	6562	358	98	5906	5906	30	15	18622	18622	18622	18622	18622	8000	8000
TL=1.74_PF=0.775_PL=0.9	D	0.135	0.039	0	1.214	0.352	6562	358	98	5906	5906	30	15	18622	18622	18622	18622	18622	8000	8000
TL=2.24_PF=0.775_PL=0.1	D	1.562	0.454	0	0.174	0.05	6562	358	98	5906	5906	30	15	18622	18622	18622	18622	18622	8000	8000
TL=2.24_PF=0.325_PL=0.1	D	0.655	1.361	0	0.073	0.151	6562	358	98	5906	5906	30	15	18622	18622	18622	18622	18622	8000	8000
TL=2.24_PF=0.55_PL=0.1	D	1.109	0.907	0	0.123	0.101	6562	358	98	5906	5906	30	15	18622	18622	18622	18622	18622	8000	8000
TL=2.24_PF=1_PL=0.1	D	2.016	0	0	0.224	0	6562	358	98	5906	5906	30	15	18622	18622	18622	18622	18622	8000	8000
TL=2.24_PF=0.1_PL=0.3	D	0.157	1.411	0	0.067	0.605	6562	358	98	5906	5906	30	15	18622	18622	18622	18622	18622	8000	8000
TL=2.24_PF=0.325_PL=0.3	D	0.51	1.058	0	0.218	0.454	6562	358	98	5906	5906	30	15	18622	18622	18622	18622	18622	8000	8000
TL=2.24_PF=0.55_PL=0.3	D	0.862	0.706	0	0.37	0.302	6562	358	98	5906	5906	30	15	18622	18622	18622	18622	18622	8000	8000
TL=2.24_PF=1_PL=0.3	D	1.568	0	0	0.672	0	6562	358	98	5906	5906	30	15	18622	18622	18622	18622	18622	8000	8000
TL=2.24_PF=0.55_PL=0.5	D	0.616	0.504	0	0.616	0.504	6562	358	98	5906	5906	30	15	18622	18622	18622	18622	18622	8000	8000
TL=2.24_PF=0.775_PL=0.5	D	0.868	0.252	0	0.868	0.252	6562	358	98	5906	5906	30	15	18622	18622	18622	18622	18622	8000	8000
TL=2.24_PF=0.1_PL=0.5	D	0.112	1.008	0	0.112	1.008	6562	358	98	5906	5906	30	15	18622	18622	18622	18622	18622	8000	8000
TL=2.24_PF=0.325_PL=0.5	D	0.364	0.756	0	0.364	0.756	6562	358	98	5906	5906	30	15	18622	18622	18622	18622	18622	8000	8000
TL=2.24_PF=0.55_PL=0.7	D	0.37	0.302	0	0.862	0.706	6562	358	98	5906	5906	30	15	18622	18622	18622	18622	18622	8000	8000
TL=2.24_PF=1_PL=0.5	D	1.12	0	0	1.12	0	6562	358	98	5906	5906	30	15	18622	18622	18622	18622	18622	8000	8000
TL=2.24_PF=0.775_PL=0.7	D	0.521	0.151	0	1.215	0.353	6562	358	98	5906	5906	30	15	18622	18622	18622	18622	18622	8000	8000
TL=2.24_PF=0.1_PL=0.7	D	0.067	0.605	0	0.157	1.411	6562	358	98	5906	5906	30	15	18622	18622	18622	18622	18622	8000	8000
TL=2.24_PF=1_PL=0.7	D	0.672	0	0	1.568	0	6562	358	98	5906	5906	30	15	18622	18622	18622	18622	18622	8000	8000
TL=2.24_PF=0.325_PL=0.7	D	0.218	0.454	0	0.51	1.058	6562	358	98	5906	5906	30	15	18622	18622	18622	18622	18622	8000	8000
TL=2.24_PF=0.1_PL=0.9	D	0.022	0.202	0	0.202	1.814	6562	358	98	5906	5906	30	15	18622	18622	18622	18622	18622	8000	8000
TL=2.24_PF=0.325_PL=0.9	D	0.073	0.151	0	0.655	1.361	6562	358	98	5906	5906	30	15	18622	18622	18622	18622	18622	8000	8000
TL=2.24_PF=1_PL=0.9	D	0.224	0	0	2.016	0	6562	358	98	5906	5906	30	15	18622	18622	18622	18622	18622	8000	8000
TL=2.24_PF=0.55_PL=0.9	D	0.123	0.101	0	1.109	0.907	6562	358	98	5906	5906	30	15	18622	18622	18622	18622	18622	8000	8000
TL=2.24_PF=0.775_PL=0.9	D	0.174	0.05	0	1.562	0.454	6562	358	98	5906	5906	30	15	18622	18622	18622	18622	18622	8000	8000
